Price,Prediction
27.55,29.2807498223932
27.65,29.29932869497324
28.1,29.34603638251719
28.05,29.355026200320896
27.85,29.349472246910803
28.2,29.356752030424587
28.3,29.35578306628267
28.45,29.36759661955072
28.0,29.38283319297525
27.9,29.376663031255223
27.9,29.378583959108948
28.45,29.38643451056234
28.25,29.38874608628946
28.45,29.407257029804672
28.5,29.453896788283792
28.6,29.46281867702267
28.7,29.45719679454775
28.85,29.464408648996706
28.9,29.46337175578996
29.25,29.47511737999319
29.75,29.490286024352894
30.3,29.48404793356804
30.4,29.485900932356937
30.5,29.493683554745502
30.7,29.495927201407795
31.2,29.51437021585818
30.0,29.560942045272476
29.4,29.56979600494653
29.0,29.564106193406783
29.3,29.57125011879091
29.95,29.57014529651934
28.75,29.58182299165774
28.55,29.59692370695262
28.55,29.590617687102938
28.6,29.59240275682701
28.5,29.600117450150744
28.45,29.60229316774821
28.9,29.62066825313377
28.85,29.66717215348324
28.9,29.675958184092462
28.95,29.67020044348789
29.25,29.67727643980719
29.4,29.676103688470793
29.5,29.68771345454437
29.4,29.70274624077442
29.45,29.696372291859912
30.0,29.698089432519154
30.1,29.705736196778066
30.15,29.707843985310706
30.25,29.726151141631437
30.3,29.772587112916078
30.05,29.781305214460478
30.0,29.775479544791075
30.2,29.782487612045546
30.9,29.781246931644322
31.3,29.79278876865307
31.65,29.807753625818297
31.7,29.801311747838962
31.45,29.802960959433378
31.35,29.810539794627463
31.5,29.812579654095277
31.3,29.830818881351178
31.55,29.877186923570992
31.5,29.88583709605056
31.55,29.879943497316333
31.85,29.88688363550598
32.8,29.88557502603993
32.8,29.897048933983854
32.7,29.911945862084252
32.75,29.90543605504009
32.0,29.90701733756968
32.0,29.91452824369894
31.5,29.916500174101923
31.55,29.934671472293
31.55,29.98097158544799
31.5,29.989553828862732
31.55,29.983592301063677
31.3,29.9904645101885
30.7,29.98908797165762
29.95,30.00049395053672
30.05,30.015322949572287
30.6,30.008745213463296
30.45,30.010258566928055
30.8,30.017701543992487
30.95,30.01960554533064
31.55,30.037708914456893
32.8,30.083941098547054
32.9,30.09245541289697
32.65,30.08642595603309
32.5,30.093230236093085
31.5,30.09178576849738
31.0,30.103123818311648
30.9,30.11788488828239
30.5,30.111239223108573
29.95,30.11268464750851
29.95,30.12005969550811
29.9,30.121895767781442
29.9,30.139931207842867
29.75,30.186095462868202
28.2,30.194541848153293
28.1,30.188444462224584
27.9,30.195180813219753
28.1,30.19366841655922
28.85,30.204938537308657
29.1,30.219631678214572
29.55,30.21291808397593
29.5,30.214295579311038
27.35,30.221602698245814
27.75,30.22337084145432
27.85,30.241338352450917
25.75,30.287434678411422
24.35,30.295813134631686
24.45,30.28964781963815
25.1,30.29631624156849
25.35,30.29473591584313
25.4,30.305938107527744
25.4,30.320563319368834
24.6,30.313781796065363
24.45,30.315091362335647
24.5,30.322330552205596
24.65,30.324030766349274
25.35,30.341930348281043
26.0,30.387958745176725
26.45,30.396269272332162
26.9,30.3900360282738
28.25,30.396636521139314
28.75,30.394988266349127
27.55,30.406122528968915
26.8,30.420679811745178
26.2,30.41383035937688
26.35,30.415071996582338
27.05,30.422243257387457
27.45,30.42387554246631
27.4,30.44170719533325
